-3.412810 16.553752
-2.447474 16.814761
-2.640826 17.795890
-3.629902 17.648482
-2.634721 17.746535
-2.042094 18.552012
-1.042665 18.585815
-1.954693 18.995945
-2.216723 18.030886
-1.996594 19.006356
-2.832124 18.456912
-2.309314 19.309361
-2.178216 20.300730
-1.786179 21.220680
-1.407704 22.146291
-0.448750 22.429856
0.301278 23.091261
-0.677335 22.885553
-1.628124 22.575714
-1.128922 21.709228
-1.869180 21.036905
-1.264841 21.833633
-0.349128 21.431799
-1.206873 21.945875
-2.187913 22.139682
-3.085547 22.580424
-3.535332 23.473561
-2.536467 23.521195
-1.771844 24.165673
-2.024681 23.198164
-2.176071 22.209690
-1.623707 21.376087
-0.774854 20.847458
-0.785986 19.847520
-0.521743 20.811977
-1.166431 20.047531
-2.165794 20.083219
-2.705053 19.241079
-1.829049 18.758775
-1.198771 17.982405
-0.684937 18.840295
0.099045 19.461078
-0.893545 19.339565
-1.512539 18.554169
-1.536408 17.554454
-2.267077 16.871723
-1.880033 17.793784
-1.143212 17.117696
-0.148430 17.219723
-1.147388 17.174089
-0.417488 17.857643
0.552977 17.616402
-0.194437 18.280761
-1.138931 18.609291
-0.328585 18.023339
-0.974157 17.259640
-1.970821 17.341259
-1.539095 18.243264
-2.014015 19.123293
-2.593570 18.308360
-3.344581 17.648070
-2.599895 16.980656
-2.324991 17.942128
-3.133857 18.530121
-2.823203 17.579598
-2.913965 18.575470
-2.520825 17.655992
-1.732527 17.040698
-0.748641 17.219492
-0.356463 16.299603
-1.227360 16.791068
-2.226430 16.747945
-3.094897 17.243693
-4.090396 17.338465
-3.237874 17.861156
-2.953683 16.902388
-1.981094 16.669856
-2.979745 16.721788
-2.523917 17.611856
-1.651483 18.100588
-1.602543 19.099390
-0.607086 19.004180
0.049568 19.758372
-0.054587 18.763811
0.396455 17.871308
0.665934 16.908302
1.657952 16.782202
2.508371 17.308307
3.229090 18.001534
4.084849 17.484159
3.090230 17.587759
2.304231 18.205987
1.587465 18.903301
0.670323 18.504743
-0.293762 18.770337
-0.568033 19.731989
-0.867503 20.686095
-1.173782 19.734153
-1.745931 18.914004
-2.640257 18.466586
-2.887422 19.435560
-3.377469 18.563863
-3.022983 17.628802
-3.819790 18.233036
-4.374277 17.400843
-4.791933 18.309449
-5.716085 18.691473
-4.741153 18.913976
-5.532180 18.302194
-5.160847 17.373694
-5.086151 16.376488
-4.632092 17.267459
-3.846015 16.649331
-2.949317 16.206688
-2.210341 16.880420
-1.234049 16.663961
-1.823213 17.471974
-2.608080 18.091638
-2.901779 19.047536
-2.636250 20.011639
-1.719298 19.612641
-0.720415 19.659878
-0.920280 18.680054
-0.065994 18.160251
0.913310 17.957856
1.798075 17.491819
2.571137 16.857489
1.571161 16.864487
0.606286 17.127195
1.498274 17.579255
1.068660 16.676242
0.259787 17.264224
1.135795 16.781929
0.657467 17.660110
1.302607 16.896046
2.044580 16.225616
2.080230 17.224980
1.663462 16.315968
0.817216 16.848760
1.760251 17.181453
2.403418 17.947179
1.413991 18.092211
1.734222 19.039551
2.514681 19.664758
1.842033 20.404720
2.666930 19.839438
2.935061 20.802820
2.756468 21.786743
3.569123 21.203998
4.084241 22.061117
5.052965 22.309257
4.330352 23.000509
4.798451 23.884186
5.797780 23.920807
6.408571 24.712599
6.864816 25.602453
6.342995 26.455508
7.219261 25.973681
6.575444 25.208502
6.704849 24.216911
5.739268 23.956808
6.726621 23.798267
7.640131 23.391451
7.438157 24.370842
6.482378 24.664926
5.585651 25.107511
6.436049 24.581371
5.805361 23.805335
6.705975 23.370717
6.134031 22.550425
6.722037 23.359281
7.176904 22.468722
6.717697 21.580393
7.016374 20.626039
7.248036 21.598835
7.630716 20.674954
7.866105 21.646856
8.858120 21.520734
8.270547 20.711563
8.397372 19.719638
8.871411 18.839134
9.661541 19.452073
10.183606 20.304979
9.183849 20.282941
8.884171 21.236982
9.859900 21.018003
10.831938 21.252829
11.751009 20.858739
10.852795 21.298296
10.209463 22.063884
11.208374 22.110542
12.206766 22.053868
11.708759 22.921041
10.865112 23.457938
10.113648 22.798164
10.260034 23.787391
11.251867 23.914935
10.360661 24.368533
10.348283 23.368610
9.890729 22.479428
10.291642 21.563312
9.938374 22.498834
9.107604 23.055449
8.525241 22.242520
7.617462 22.661970
6.657171 22.382968
7.638641 22.574584
7.760088 21.581986
8.556468 22.186783
7.572565 22.365486
6.860278 23.067374
5.881210 22.863840
6.269010 23.785583
7.266497 23.856426
8.236368 24.100045
7.460207 24.730579
8.458875 24.678990
9.247704 24.064377
9.311197 25.062360
8.995220 24.113593
8.137330 24.627426
9.032187 24.181073
8.616456 25.090560
7.849302 25.732024
6.860199 25.584801
5.882293 25.793851
6.879318 25.870932
7.091920 26.848071
7.313363 25.872898
6.865129 24.978982
6.599361 24.014944
7.595834 24.098865
8.362408 23.456709
8.906540 22.617709
7.940200 22.874978
8.686003 22.208811
9.684418 22.152524
9.243333 23.049989
9.613211 23.979070
9.235317 23.053221
8.302401 22.693126
8.684113 21.768844
9.212323 22.617958
8.373244 22.073949
8.807411 22.974781
7.977143 22.417416
7.742124 23.389407
6.753701 23.237685
5.827158 22.861496
5.035096 23.471936
5.305937 22.509312
6.095774 21.895995
7.082364 21.732778
6.135007 22.052958
5.336609 22.655088
4.827650 21.794298
5.745941 22.190205
6.667375 21.801672
5.852571 22.381409
6.731384 22.858575
7.324743 23.663513
7.091636 22.691062
7.003626 21.694942
6.055393 21.377367
6.497993 22.274086
6.005571 21.403729
6.932733 21.778388
7.896736 21.512495
6.900133 21.430138
7.896980 21.509489
8.454796 20.679524
8.772115 19.731205
9.711345 20.074492
9.910597 21.054440
10.019026 20.060336
10.599711 19.246208
11.599643 19.234565
10.784282 18.655613
11.471027 17.928715
10.838032 17.154559
9.850995 17.315053
9.083238 17.955794
10.038559 18.251363
10.067108 17.251770
9.079048 17.097698
8.081179 17.162946
9.071715 17.300205
8.557172 16.442740
8.982661 15.537777
8.517261 14.652676
9.284662 15.293843
10.278933 15.400735
9.906824 16.328924
10.348606 15.431802
10.445475 16.427099
11.230786 17.046200
12.023910 17.655261
12.837864 18.236190
11.884693 18.538622
11.849213 17.539251
10.953247 17.983373
10.571444 18.907617
9.615807 19.202163
10.340148 18.512721
11.239038 18.950896
12.197378 19.236527
12.249397 20.235173
11.382289 19.737051
12.114743 20.417868
11.163377 20.109806
10.609405 20.942341
10.615891 21.942320
9.621807 22.050936
8.971713 21.291082
7.975288 21.206594
7.941148 22.206011
7.365363 23.023612
6.764219 23.822753
5.793600 24.063376
4.797454 23.975674
5.729854 23.614246
5.169483 22.786005
5.123867 21.787046
5.613717 22.658852
5.208777 21.744509
4.551135 22.497840
4.523690 23.497463
4.493447 24.497006
4.566189 25.494357
3.626277 25.152940
4.582138 24.859122
3.587247 24.758164
4.538507 25.066556
4.357349 24.083102
3.360095 24.009041
4.150350 23.396262
4.930311 24.022090
4.008023 24.408594
3.071338 24.058420
2.225051 23.525693
2.882001 22.771759
2.195986 22.044171
3.049621 22.565042
3.240723 21.583472
3.519509 20.623119
4.507530 20.777441
5.124172 19.990198
4.486976 19.219496
5.486165 19.259770
6.456713 19.018863
7.264736 18.429712
7.238893 17.430046
6.260867 17.221562
7.258161 17.148041
6.451341 16.557244
6.450057 17.557243
5.816837 18.331215
5.941978 17.339076
6.872025 16.971635
6.562779 17.922617
7.524766 17.649524
8.230902 18.357601
7.235195 18.265035
7.744914 17.404694
8.150158 16.490485
9.115820 16.750285
8.118295 16.679975
7.992210 15.687955
8.893570 16.121027
7.895510 16.058759
7.396716 16.925480
6.398485 16.866021
5.411571 17.027268
6.359288 17.346379
6.312583 16.347470
6.171456 15.357479
5.171456 15.357081
5.978080 15.948146
6.100197 14.955630
6.012917 13.959446
5.012968 13.969496
4.521985 13.098326
4.154594 12.168260
4.083088 13.165700
4.239452 12.178000
4.281309 11.178877
3.686699 10.374862
2.692053 10.271518
2.268494 9.365649
2.324447 8.367216
2.885732 7.539593
3.836628 7.230084
3.671540 8.216362
3.181060 7.344910
2.361679 7.918160
1.969112 8.837883
2.909436 9.178165
3.754169 9.713352
3.320788 10.614563
2.353680 10.360200
3.246766 9.910314
2.472339 9.277651
3.218546 9.943364
2.246072 9.710353
1.386830 9.198784
0.559886 9.761068
-0.418980 9.556566
0.348966 10.197080
1.159078 10.783355
1.170706 11.783287
0.177055 11.670776
-0.360290 10.827414
0.554204 11.232015
0.921967 10.302096
-0.061406 10.120496
0.837172 10.559311
0.765008 11.556703
0.155614 12.349571
1.147916 12.473416
0.246725 12.039993
0.359301 13.033636
0.925666 13.857790
1.648445 14.548869
2.576651 14.920936
3.506151 14.552114
4.506135 14.557854
5.277745 15.193949
4.645515 15.968730
4.752746 14.974495
5.731702 15.178566
6.647386 14.776667
7.233475 13.966420
6.644300 13.158415
5.761547 13.628252
4.795363 13.370401
5.477468 14.101655
4.692453 13.482178
3.706053 13.646538
4.532965 13.084207
3.597283 12.731363
3.471026 13.723361
2.494162 13.937223
2.630925 12.946619
3.076380 12.051315
2.700174 12.977851
3.428533 12.292655
2.546345 11.821758
1.966943 11.006716
2.335238 10.077006
1.604205 10.759348
0.938611 10.013034
0.244566 10.732965
-0.257112 11.598019
-0.063943 12.579185
0.125836 13.561012
-0.654265 14.186665
-1.217667 13.360482
-2.210527 13.479760
-1.730035 14.356759
-1.150610 13.541734
-0.785347 12.610829
-0.706725 11.613924
0.221630 11.985619
0.123485 12.980792
-0.856513 12.781784
0.053474 13.196421
0.336119 14.155646
0.016872 13.207974
-0.683518 13.921734
0.249135 13.560960
-0.384097 14.334922
0.609325 14.220414
1.602686 14.335454
2.602685 14.336983
1.662946 13.995091
1.590290 12.997734
0.725101 13.499180
1.517313 12.888934
1.043044 13.769314
2.036720 13.881599
1.140963 13.437055
0.970073 12.451765
0.537617 11.550110
-0.402757 11.209967
0.528986 11.573085
1.055517 12.423242
0.113298 12.088244
1.056554 11.756179
0.845578 10.778688
0.026115 10.205556
0.950984 9.825269
1.103118 8.836909
1.301842 7.856854
0.384159 8.254167
1.377760 8.367114
1.693313 9.316022
1.965169 10.278360
2.961971 10.358264
3.332046 11.287266
2.335531 11.203861
2.615385 12.163903
3.195277 12.978597
3.718055 13.831065
3.968807 12.863014
4.808848 13.405535
4.087037 14.097625
5.070525 14.278599
4.377358 13.557823
4.319058 12.559524
3.851081 13.443264
3.013045 12.897650
2.029650 12.716175
2.993219 12.983633
3.104150 11.989805
2.551354 11.156487
1.896578 10.400665
2.411253 11.258050
2.819885 12.170750
3.717903 11.730792
3.104050 12.520212
2.446039 11.767204
1.919242 12.617195
0.920008 12.578053
1.835195 12.175025
0.995604 11.631806
1.077594 10.635172
1.952189 10.150317
2.949178 10.227859
2.007120 9.892408
1.719833 8.934564
0.749250 9.175329
1.692448 9.507559
0.745543 9.186046
-0.033495 8.559068
-0.598399 7.733912
0.112159 7.030273
-0.073338 8.012917
-1.002721 7.643799
-1.942752 7.302711
-2.406111 8.188882
-3.373120 7.934139
-3.964614 7.127830
-3.003881 7.405304
-2.208003 8.010761
-1.698003 7.150587
-0.984839 7.851584
-0.700764 6.892782
-1.572677 7.382442
-2.331998 8.033159
-2.066621 7.069014
-2.251994 6.086346
-1.526427 5.398194
-0.647774 5.875655
-1.278080 6.652002
-0.857646 5.744678
-0.313343 6.583567
-0.200077 5.590002
0.511567 6.292542
0.949066 5.393322
1.469031 6.247510
1.325497 7.237155
1.955114 6.460250
1.062688 6.911444
0.355188 6.204731
0.003856 5.268480
-0.716549 5.962034
0.136680 5.440498
-0.830610 5.186825
-0.786761 4.187787
-1.779076 4.311530
-0.782843 4.224807
-1.769478 4.387755
-2.606259 3.840218
-2.341291 4.804475
-3.337192 4.714017
-3.623250 5.672229
-4.376530 5.014529
-3.410318 5.272278
-4.409139 5.223731
-4.017129 6.143692
-3.301043 6.841704
-2.327390 7.069741
-1.782893 7.908503
-2.204149 8.815444
-1.996957 9.793745
-1.338306 10.546193
-2.273828 10.192924
-3.161881 10.652666
-3.975323 11.234312
-3.558087 10.325514
-2.762101 10.930830
-1.909324 11.453104
-0.984422 11.072898
-1.569185 11.884102
-0.590302 12.088521
-0.139700 11.195797
0.625467 10.551964
0.120603 11.415163
-0.794717 11.817892
0.178295 11.587138
0.677665 12.453527
0.407874 11.490608
-0.215064 12.272880
0.268458 11.397548
1.226750 11.111754
1.791349 10.286389
1.900522 11.280412
2.671647 10.643728
3.662111 10.781499
2.790965 11.272523
2.370653 10.365144
3.078009 9.658287
3.852588 10.290764
2.861118 10.421096
2.768821 11.416828
3.636270 11.914353
4.455357 12.488023
5.029135 13.307033
5.675475 14.070083
6.095317 14.977680
6.620725 14.126830
5.994183 14.906218
5.187760 14.314879
4.269853 13.918084
5.247101 14.130185
5.162344 15.126587
5.230552 14.128916
5.895675 13.382182
5.430533 12.496946
4.453152 12.285457
5.118196 11.538653
4.779573 12.479575
4.690345 13.475587
5.620674 13.842313
6.441683 13.271398
6.719659 12.310810
5.721224 12.366730
4.721579 12.393380
3.757856 12.660285
2.927655 12.102820
2.024360 11.673800
1.931683 12.669496
1.233751 13.385660
2.045957 13.969031
2.008686 14.968336
1.259761 14.305681
1.274054 15.305579
2.188453 15.710392
3.077685 15.252936
4.076059 15.309938
4.836784 14.660863
4.742948 15.656451
4.504156 14.685380
3.785033 13.990498
4.102555 13.042247
4.969277 13.541038
4.349689 14.325965
4.995330 13.562324
4.638776 12.628049
4.005342 13.401845
3.808392 12.421432
2.808392 12.421514
3.699636 11.967990
4.499797 11.368204
5.496390 11.285733
5.514025 12.285578
6.277128 11.639301
5.290967 11.805093
6.287336 11.719943
5.388487 12.158203
4.785764 11.360253
4.606925 10.376375
3.788798 10.951412
4.712132 11.335411
3.987656 10.646110
3.297578 9.922376
4.296171 9.869357
4.708637 10.780330
5.666787 11.066595
5.098624 11.889511
4.244271 11.369818
5.244231 11.378736
5.709169 10.493392
6.649264 10.834302
6.341182 9.882942
7.240386 10.320471
7.621130 11.245152
8.279125 10.492130
7.710850 9.669291
8.440589 10.353016
9.409390 10.600858
8.593040 10.023300
9.475448 9.552814
10.448897 9.781716
9.493232 9.487259
10.323219 10.045042
9.417386 10.468677
9.013168 9.554015
8.549479 8.668017
9.392806 9.205417
9.814412 8.298638
10.526346 9.000884
9.984488 8.160414
9.086754 8.600951
9.999796 8.193086
10.052260 7.194463
9.065864 7.030074
9.872490 6.439011
9.822501 7.437761
9.257566 8.262897
8.762653 7.393955
7.901741 7.902709
8.495125 7.097789
9.415711 6.707250
8.437149 6.913202
8.856250 7.821141
8.323731 8.667560
7.670730 7.910203
8.378106 7.203365
8.034226 6.264352
8.900299 6.764269
8.085904 6.183958
9.079722 6.072935
8.216496 5.568117
8.988443 4.932430
9.871700 4.463542
10.832347 4.741315
10.749595 5.737885
11.717761 5.487576
11.649267 6.485227
11.261413 5.563506
11.629324 6.493367
10.664983 6.758030
10.363475 7.711494
11.344342 7.516816
11.368972 6.517119
10.375299 6.404805
10.748716 5.477141
11.729183 5.673829
10.990686 4.999572
10.036918 4.699026
10.235903 3.719023
11.229065 3.602278
11.337367 4.596396
10.366086 4.358461
11.203128 4.905601
12.195085 5.032171
12.998209 5.627983
13.993762 5.722184
13.310739 6.452581
12.568912 7.123172
12.280593 6.165638
11.668007 6.956043
12.535847 7.452886
12.439504 8.448234
12.608723 9.433812
13.436287 8.872441
13.173835 7.907496
13.184092 8.907443
13.537913 7.972130
14.390178 7.449019
13.769134 8.232795
12.908493 8.742007
13.280608 7.813821
12.309832 7.573836
11.355361 7.275529
10.630347 7.964263
10.584144 8.963195
10.427223 7.975583
10.257701 8.961110
9.985638 9.923389
9.737457 10.892103
10.381170 11.657370
9.459604 12.045592
10.107246 11.283647
10.583767 10.404484
9.920922 11.153240
10.862672 11.489555
9.965999 11.046861
9.381453 10.235500
9.604613 9.260718
9.831424 10.234657
10.223021 11.154794
10.721653 12.021608
9.890421 11.465682
10.484466 10.661250
10.075079 9.748889
9.094162 9.943316
9.847470 10.600984
9.524467 11.547382
9.088656 10.647344
10.041462 10.950925
9.558638 10.075208
10.420497 10.582355
9.787034 11.356128
10.665835 11.833317
10.042906 12.615595
10.305145 11.650592
9.613094 10.928743
9.555144 9.930424
10.490278 10.284717
10.609093 9.291800
11.290626 8.560013
12.247701 8.270174
11.698507 9.105868
12.423029 9.795120
11.889784 8.949159
12.457498 8.125933
11.492430 7.863933
10.699963 7.254018
11.188601 6.381532
10.221496 6.635907
10.845462 5.854455
9.847743 5.786942
10.715421 6.284068
10.093635 7.067255
9.391670 7.779466
10.358761 8.033895
9.544973 8.615056
9.922865 7.689207
10.751788 8.248570
10.657600 9.244124
11.376681 8.549199
12.230921 9.069078
11.244097 9.230880
10.255799 9.383416
9.374197 8.911423
10.144276 8.273476
9.800185 9.212412
10.762863 8.941765
11.720106 8.652480
12.235789 7.795700
11.752773 6.920089
10.801465 6.611846
11.416174 7.400600
11.553192 8.391169
11.607786 9.389678
10.930922 8.653570
11.871201 8.993974
10.939650 9.357585
11.934529 9.256512
12.464390 10.104596
12.345940 11.097556
12.755803 12.009703
12.449270 11.057843
11.725184 10.368134
11.418728 9.416249
